name,id,date_str,minTemp,medianTemp,cnt
安徽-淮南,102,20170128,9.0,20.0,7115
安徽-淮南,102,20170129,8.0,18.0,6276
安徽-淮南,102,20170130,6.0,15.0,8063
安徽-淮南,102,20170131,11.0,17.0,5489
安徽-淮南,102,20170201,6.0,16.0,7845
安徽-淮南,102,20170202,5.0,21.0,3858
安徽-淮南,102,20170203,6.0,11.0,7489
安徽-淮南,102,20170204,12.0,21.0,3310
安徽-淮南,102,20170205,7.0,19.0,8337
安徽-淮南,102,20170206,11.0,18.0,7847
安徽-淮南,102,20170207,8.0,13.0,907
安徽-淮南,102,20170208,4.0,19.0,3725
安徽-淮南,102,20170209,5.0,16.0,2214
安徽-淮南,102,20170210,7.0,9.0,347
安徽-淮南,102,20170211,6.0,14.0,529
安徽-淮南,102,20170212,8.0,19.0,1403
安徽-淮南,102,20170214,14.0,23.0,347
安徽-淮南,102,20170215,18.0,18.0,193
安徽-淮南,102,20170216,27.0,28.0,526
安徽-淮南,102,20170217,17.0,18.0,307
安徽-淮南,102,20170218,18.0,19.0,169
安徽-淮南,102,20170219,25.0,29.0,592
安徽-淮南,102,20170220,19.0,19.0,509
安徽-淮南,102,20170221,7.0,9.0,546
安徽-淮南,102,20170303,19.0,19.0,2069
安徽-淮南,102,20170304,13.0,16.0,968
安徽-淮南,102,20170305,15.0,18.0,1577
安徽-淮南,102,20170309,22.0,22.0,106
安徽-淮南,102,20170310,21.0,22.0,137
安徽-淮南,102,20170311,23.0,49.0,383
安徽-淮南,102,20170314,29.0,31.0,126
安徽-淮南,102,20170315,24.0,24.0,68
安徽-淮南,102,20170316,22.0,23.0,97
安徽-淮南,102,20170317,15.0,21.0,16
安徽-淮南,102,20170318,17.0,17.0,6
安徽-淮南,102,20170319,24.0,24.0,51
安徽-淮南,102,20170329,21.0,22.0,255
安徽-淮南,102,20170408,24.0,26.0,1225
安徽-淮南,102,20170409,17.0,17.0,317
安徽-淮南,102,20170410,20.0,21.0,127
安徽-淮南,102,20170411,10.0,21.0,415
安徽-淮南,102,20170412,15.0,18.0,607
安徽-淮南,102,20170413,14.0,27.0,166
安徽-淮南,102,20170414,16.0,16.0,50
安徽-淮南,102,20170415,24.0,32.0,392
安徽-淮南,102,20170416,15.0,22.0,43
安徽-淮南,102,20170417,20.0,26.0,557
安徽-淮南,102,20170418,27.0,33.0,1136
安徽-淮南,102,20170419,25.0,25.0,447
安徽-淮南,102,20170420,30.0,30.0,148
安徽-淮南,102,20170421,18.0,20.0,544
安徽-淮南,102,20170422,27.0,29.0,376
安徽-淮南,102,20170423,34.0,34.0,262
安徽-淮南,102,20170424,21.0,29.0,999
安徽-淮南,102,20170425,24.0,25.0,27
安徽-淮南,102,20170426,21.0,24.0,1039
安徽-淮南,102,20170427,18.0,26.0,132
安徽-淮南,102,20170428,26.0,26.0,75
安徽-淮南,102,20170501,31.0,33.0,129
安徽-淮南,102,20170502,26.0,26.0,157
安徽-淮南,102,20170503,30.0,30.0,84
安徽-淮南,102,20170505,25.0,26.0,123
安徽-淮南,102,20170510,33.0,33.0,353
安徽-淮南,102,20170513,25.0,25.0,82
安徽-淮南,102,20170516,34.0,34.0,11
安徽-淮南,102,20170517,27.0,27.0,279
安徽-淮南,102,20170518,27.0,28.0,26
安徽-淮南,102,20170519,33.0,34.0,175
安徽-淮南,102,20170520,32.0,32.0,54
安徽-淮南,102,20170521,32.0,32.0,70
安徽-淮南,102,20170522,19.0,33.0,275
安徽-淮南,102,20170523,24.0,29.0,343
安徽-淮南,102,20170524,27.0,30.0,384
安徽-淮南,102,20170525,30.0,36.0,955
安徽-淮南,102,20170526,24.0,29.0,1552
安徽-淮南,102,20170527,28.0,31.0,725
安徽-淮南,102,20170528,29.0,32.0,822
安徽-淮南,102,20170529,29.0,36.0,4400
安徽-淮南,102,20170530,31.0,33.0,3764
安徽-淮南,102,20170531,28.0,35.0,4151
安徽-淮南,102,20170601,30.0,35.0,4019
安徽-淮南,102,20170602,32.0,34.0,5553
安徽-淮南,102,20170603,32.0,35.0,2816
安徽-淮南,102,20170604,28.0,32.0,2180
安徽-淮南,102,20170605,22.0,25.0,2026
安徽-淮南,102,20170606,21.0,27.0,2042
安徽-淮南,102,20170607,23.0,32.0,653
安徽-淮南,102,20170608,29.0,29.0,257
安徽-淮南,102,20170609,24.0,27.0,267
安徽-淮南,102,20170611,23.0,24.0,380
安徽-淮南,102,20170612,27.0,31.0,2563
安徽-淮南,102,20170613,26.0,31.0,2609
安徽-淮南,102,20170614,27.0,33.0,5204
安徽-淮南,102,20170615,27.0,35.0,2205
安徽-淮南,102,20170616,28.0,34.0,1246
安徽-淮南,102,20170617,27.0,32.0,798
安徽-淮南,102,20170618,18.0,27.0,1956
安徽-淮南,102,20170619,29.0,33.0,1099
安徽-淮南,102,20170620,23.0,32.0,3518
安徽-淮南,102,20170621,26.0,30.0,1987
安徽-淮南,102,20170622,26.0,35.0,4820
安徽-淮南,102,20170623,23.0,30.0,1843
安徽-淮南,102,20170624,28.0,38.0,3890
安徽-淮南,102,20170625,30.0,33.0,1785
安徽-淮南,102,20170626,30.0,34.0,1700
安徽-淮南,102,20170627,31.0,34.0,1978
安徽-淮南,102,20170628,29.0,33.0,1955
安徽-淮南,102,20170629,24.0,34.0,2433
安徽-淮南,102,20170630,30.0,34.0,2719
安徽-滁州,103,20150916,21.0,26.0,1040
安徽-滁州,103,20150917,24.0,27.0,2415
安徽-滁州,103,20150918,24.0,29.0,358
安徽-滁州,103,20151202,13.0,14.0,1905
安徽-滁州,103,20160112,16.0,18.0,256
安徽-滁州,103,20160116,15.0,15.0,4
安徽-滁州,103,20160124,14.0,16.0,569
安徽-滁州,103,20160128,15.0,15.0,416
安徽-滁州,103,20160129,22.0,23.0,224
安徽-滁州,103,20160130,20.0,22.0,243
安徽-滁州,103,20160201,14.0,18.0,921
安徽-滁州,103,20160202,14.0,17.0,1121
安徽-滁州,103,20160203,15.0,20.0,647
安徽-滁州,103,20160204,19.0,21.0,216
安徽-滁州,103,20160205,15.0,20.0,3910
安徽-滁州,103,20160206,6.0,18.0,3467
安徽-滁州,103,20160207,5.0,17.0,3645
安徽-滁州,103,20160208,7.0,16.0,1340
安徽-滁州,103,20160209,9.0,18.0,1490
安徽-滁州,103,20160210,13.0,21.0,3775
安徽-滁州,103,20160211,16.0,20.0,1706
安徽-滁州,103,20160212,15.0,22.0,4707
安徽-滁州,103,20160213,12.0,20.0,12182
安徽-滁州,103,20160214,7.0,17.0,3339
安徽-滁州,103,20160215,3.0,17.0,2485
安徽-滁州,103,20160216,5.0,17.0,2422
安徽-滁州,103,20160217,8.0,14.0,598
安徽-滁州,103,20160220,22.0,23.0,274
安徽-滁州,103,20160223,19.0,20.0,944
安徽-滁州,103,20160224,22.0,23.0,222
安徽-滁州,103,20160226,11.0,15.0,450
安徽-滁州,103,20160305,23.0,24.0,496
安徽-滁州,103,20160308,16.0,18.0,658
安徽-滁州,103,20160312,20.0,21.0,466
安徽-滁州,103,20160328,28.0,29.0,389
安徽-滁州,103,20160329,27.0,28.0,422
安徽-滁州,103,20160330,19.0,21.0,1298
安徽-滁州,103,20160402,24.0,25.0,213
安徽-滁州,103,20160405,25.0,25.0,1
安徽-滁州,103,20160410,30.0,31.0,400
安徽-滁州,103,20160413,31.0,33.0,565
安徽-滁州,103,20160420,23.0,24.0,195
安徽-滁州,103,20160421,29.0,32.0,382
安徽-滁州,103,20160426,20.0,21.0,700
安徽-滁州,103,20160427,17.0,20.0,649
安徽-滁州,103,20160428,18.0,18.0,119
安徽-滁州,103,20160429,18.0,22.0,858
安徽-滁州,103,20160501,31.0,32.0,443
安徽-滁州,103,20160502,25.0,27.0,931
安徽-滁州,103,20160506,27.0,27.0,217
安徽-滁州,103,20160507,26.0,28.0,469
安徽-滁州,103,20160516,26.0,28.0,666
安徽-滁州,103,20160517,22.0,32.0,1822
安徽-滁州,103,20160518,24.0,29.0,2453
安徽-滁州,103,20160519,22.0,27.0,791
安徽-滁州,103,20160520,24.0,27.0,558
安徽-滁州,103,20160521,21.0,22.0,1408
安徽-滁州,103,20160522,19.0,23.0,464
安徽-滁州,103,20160523,21.0,22.0,449
安徽-滁州,103,20160524,23.0,30.0,542
安徽-滁州,103,20160525,24.0,33.0,899
安徽-滁州,103,20160526,27.0,28.0,390
安徽-滁州,103,20160606,25.0,25.0,259
安徽-滁州,103,20160607,25.0,25.0,109
安徽-滁州,103,20160608,23.0,29.0,1989
安徽-滁州,103,20160609,24.0,25.0,113
安徽-滁州,103,20160610,24.0,24.0,69
安徽-滁州,103,20160611,28.0,31.0,452
安徽-滁州,103,20160612,29.0,31.0,2176
安徽-滁州,103,20160613,28.0,36.0,1722
安徽-滁州,103,20160614,29.0,36.0,2029
安徽-滁州,103,20160615,30.0,32.0,1552
安徽-滁州,103,20160616,25.0,26.0,473
安徽-滁州,103,20160617,19.0,34.0,2449
安徽-滁州,103,20160625,31.0,33.0,390
安徽-滁州,103,20160627,25.0,28.0,97
安徽-滁州,103,20160630,38.0,39.0,463
安徽-滁州,103,20160701,27.0,27.0,459
安徽-滁州,103,20160703,35.0,36.0,503
安徽-滁州,103,20160704,27.0,29.0,754
安徽-滁州,103,20160705,29.0,33.0,1291
安徽-滁州,103,20160708,24.0,26.0,485
安徽-滁州,103,20160710,31.0,33.0,1412
安徽-滁州,103,20160711,31.0,35.0,687
安徽-滁州,103,20160712,21.0,33.0,1742
安徽-滁州,103,20160713,32.0,32.0,401
安徽-滁州,103,20160714,35.0,36.0,548
安徽-滁州,103,20160715,27.0,30.0,1335
安徽-滁州,103,20160716,25.0,33.0,1321
安徽-滁州,103,20160717,29.0,36.0,830
安徽-滁州,103,20160718,32.0,34.0,2295
安徽-滁州,103,20160719,35.0,37.0,482
安徽-滁州,103,20160720,32.0,34.0,482
安徽-滁州,103,20160722,30.0,34.0,303
安徽-滁州,103,20160725,32.0,35.0,659
安徽-滁州,103,20160728,21.0,22.0,125
安徽-滁州,103,20160729,28.0,29.0,99
安徽-滁州,103,20160730,22.0,32.0,1001
安徽-滁州,103,20160731,30.0,34.0,2194
安徽-滁州,103,20160801,32.0,35.0,2809
安徽-滁州,103,20160802,31.0,35.0,2071
安徽-滁州,103,20160803,32.0,32.0,86
安徽-滁州,103,20160804,28.0,35.0,1655
安徽-滁州,103,20160806,30.0,32.0,329
安徽-滁州,103,20160807,30.0,30.0,217
安徽-滁州,103,20160808,32.0,38.0,146
安徽-滁州,103,20160809,30.0,37.0,1417
安徽-滁州,103,20160810,32.0,37.0,1186
安徽-滁州,103,20160812,34.0,38.0,623
安徽-滁州,103,20160813,23.0,34.0,995
安徽-滁州,103,20160814,33.0,36.0,876
安徽-滁州,103,20160815,19.0,32.0,1024
安徽-滁州,103,20160816,26.0,35.0,1846
安徽-滁州,103,20160817,23.0,27.0,758
安徽-滁州,103,20160818,18.0,30.0,1034
安徽-滁州,103,20160819,33.0,37.0,1865
安徽-滁州,103,20160820,31.0,35.0,544
安徽-滁州,103,20160821,28.0,34.0,1673
安徽-滁州,103,20160822,31.0,33.0,1689
安徽-滁州,103,20160825,21.0,23.0,466
安徽-滁州,103,20160826,30.0,32.0,543
安徽-滁州,103,20160827,34.0,34.0,66
安徽-滁州,103,20160828,25.0,29.0,1558
安徽-滁州,103,20160829,30.0,34.0,471
安徽-滁州,103,20160830,28.0,34.0,2496
安徽-滁州,103,20160831,28.0,30.5,1518
安徽-滁州,103,20160901,29.0,32.0,996
安徽-滁州,103,20160902,28.0,36.0,876
安徽-滁州,103,20160903,31.0,32.0,258
安徽-滁州,103,20160905,25.0,35.0,2034
安徽-滁州,103,20160907,35.0,38.0,102
安徽-滁州,103,20160908,30.0,38.0,44
安徽-滁州,103,20160909,35.0,36.0,223
安徽-滁州,103,20160911,21.0,22.0,446
安徽-滁州,103,20160912,25.0,31.0,884
安徽-滁州,103,20160913,28.0,33.0,618
安徽-滁州,103,20160915,29.0,30.0,365
安徽-滁州,103,20160916,26.0,27.0,76
安徽-滁州,103,20160918,28.0,30.0,1071
安徽-滁州,103,20160920,30.0,30.0,14
安徽-滁州,103,20160925,33.0,35.0,393
安徽-滁州,103,20160927,33.0,36.0,174
安徽-滁州,103,20160928,28.0,29.0,426
安徽-滁州,103,20160929,27.0,28.0,206
安徽-滁州,103,20160930,23.0,26.0,969
安徽-滁州,103,20161001,29.0,33.0,3076
安徽-滁州,103,20161002,26.0,31.0,2140
安徽-滁州,103,20161003,27.0,31.0,1600
安徽-滁州,103,20161004,24.0,31.0,1197
安徽-滁州,103,20161005,32.0,34.0,654
安徽-滁州,103,20161006,29.0,32.0,3490
安徽-滁州,103,20161007,29.0,31.0,1644
安徽-滁州,103,20161008,26.0,27.0,579
安徽-滁州,103,20161009,29.0,31.0,807
安徽-滁州,103,20161010,30.0,32.0,944
安徽-滁州,103,20161011,26.0,28.0,449
安徽-滁州,103,20161012,26.0,28.0,881
安徽-滁州,103,20161017,30.0,32.0,209
安徽-滁州,103,20161018,26.0,29.0,566
安徽-滁州,103,20161023,22.0,22.0,484
安徽-滁州,103,20161102,26.0,26.0,471
安徽-滁州,103,20161103,24.0,24.0,233
安徽-滁州,103,20161105,32.0,34.0,360
安徽-滁州,103,20161108,19.0,20.0,208
安徽-滁州,103,20161112,21.0,21.0,230
安徽-滁州,103,20161113,27.0,27.0,243
安徽-滁州,103,20161114,29.0,30.0,219
安徽-滁州,103,20161123,19.0,21.0,727
安徽-滁州,103,20161124,22.0,22.0,183
安徽-滁州,103,20161130,19.0,22.0,1376
安徽-滁州,103,20161201,19.0,22.0,1027
安徽-滁州,103,20161203,16.0,19.0,1181
安徽-滁州,103,20161204,20.0,22.0,538
安徽-滁州,103,20161207,21.0,23.0,556
安徽-滁州,103,20161208,24.0,25.0,511
安徽-滁州,103,20161210,19.0,19.0,423
安徽-滁州,103,20161218,24.0,24.0,371
安徽-滁州,103,20161221,19.0,21.0,705
安徽-滁州,103,20161222,35.0,35.0,206
安徽-滁州,103,20161223,19.0,20.0,727
安徽-滁州,103,20161224,11.0,13.0,2598
安徽-滁州,103,20161225,11.0,13.0,5136
安徽-滁州,103,20161226,15.0,19.0,6389
安徽-滁州,103,20161227,12.0,17.0,5355
安徽-滁州,103,20161228,9.0,16.0,4816
安徽-滁州,103,20161229,10.0,17.0,5943
安徽-滁州,103,20161230,9.0,13.0,3378
安徽-滁州,103,20161231,4.0,9.0,3089
安徽-滁州,103,20170101,6.0,9.0,4476
安徽-滁州,103,20170102,14.0,20.0,3475
安徽-滁州,103,20170103,13.0,18.0,4342
安徽-滁州,103,20170104,14.0,23.0,2467
安徽-滁州,103,20170105,14.0,19.0,3921
安徽-滁州,103,20170106,14.0,15.0,5587
安徽-滁州,103,20170107,12.0,14.0,4230
安徽-滁州,103,20170108,11.0,15.0,6480
安徽-滁州,103,20170109,8.0,13.0,2997
安徽-滁州,103,20170110,6.0,9.0,1362
安徽-滁州,103,20170111,9.0,10.0,3723
安徽-滁州,103,20170112,10.0,17.0,1541
安徽-滁州,103,20170113,10.0,16.0,4370
安徽-滁州,103,20170114,9.0,13.0,2212
安徽-滁州,103,20170115,22.0,23.0,221
安徽-滁州,103,20170116,3.0,23.0,2825
安徽-滁州,103,20170117,7.0,22.0,1712
安徽-滁州,103,20170118,20.0,22.0,1308
安徽-滁州,103,20170119,6.0,22.0,4833
安徽-滁州,103,20170120,6.0,20.0,3112
安徽-滁州,103,20170121,1.0,21.0,8961
安徽-滁州,103,20170122,11.0,16.0,8304
安徽-滁州,103,20170123,9.0,20.0,7351
安徽-滁州,103,20170124,3.0,22.0,5366
安徽-滁州,103,20170125,6.0,22.0,7298
安徽-滁州,103,20170126,12.0,21.0,10188
安徽-滁州,103,20170127,11.0,19.0,8256
安徽-滁州,103,20170128,8.0,20.0,7329
安徽-滁州,103,20170129,9.0,18.0,7240
安徽-滁州,103,20170130,5.0,18.0,6572
安徽-滁州,103,20170131,4.0,20.0,8633
安徽-滁州,103,20170201,4.0,20.0,8749
安徽-滁州,103,20170202,4.0,21.0,20038
安徽-滁州,103,20170203,12.0,21.0,13588
安徽-滁州,103,20170204,13.0,21.0,12332
安徽-滁州,103,20170205,11.0,19.0,8874
安徽-滁州,103,20170206,6.0,20.0,9524
安徽-滁州,103,20170207,7.0,18.0,9816
安徽-滁州,103,20170208,7.0,18.0,4467
安徽-滁州,103,20170209,3.0,14.0,1601
安徽-滁州,103,20170210,6.0,10.0,526
安徽-滁州,103,20170211,3.0,14.0,555
安徽-滁州,103,20170212,10.0,29.0,4177
安徽-滁州,103,20170213,19.0,23.0,2849
安徽-滁州,103,20170214,8.0,16.0,567
安徽-滁州,103,20170215,13.0,17.0,1217
安徽-滁州,103,20170216,17.0,31.0,2592
安徽-滁州,103,20170217,16.0,19.0,788
安徽-滁州,103,20170218,9.0,22.0,1091
安徽-滁州,103,20170219,11.0,17.0,599
安徽-滁州,103,20170220,17.0,18.0,344
安徽-滁州,103,20170221,8.0,13.0,628
安徽-滁州,103,20170222,8.0,14.0,1241
安徽-滁州,103,20170223,6.0,9.0,466
安徽-滁州,103,20170224,9.0,10.0,82
安徽-滁州,103,20170225,6.0,15.0,922
安徽-滁州,103,20170227,22.0,25.0,853
安徽-滁州,103,20170228,24.0,24.0,2
安徽-滁州,103,20170303,19.0,20.0,701
安徽-滁州,103,20170304,20.0,21.0,455
安徽-滁州,103,20170305,21.0,23.0,1519
安徽-滁州,103,20170307,21.0,23.0,349
安徽-滁州,103,20170308,21.0,21.0,65
安徽-滁州,103,20170310,19.0,23.0,1252
安徽-滁州,103,20170311,24.0,28.0,1558
安徽-滁州,103,20170313,16.0,20.0,1860
安徽-滁州,103,20170314,12.0,23.0,1382
安徽-滁州,103,20170315,14.0,17.0,287
安徽-滁州,103,20170316,13.0,25.0,1110
安徽-滁州,103,20170317,13.0,17.0,514
安徽-滁州,103,20170318,16.0,22.0,1966
安徽-滁州,103,20170319,14.0,19.0,2931
安徽-滁州,103,20170320,16.0,19.0,5712
安徽-滁州,103,20170321,27.0,28.0,495
安徽-滁州,103,20170323,19.0,21.0,487
安徽-滁州,103,20170324,19.0,21.0,475
安徽-滁州,103,20170329,20.0,22.0,1027
安徽-滁州,103,20170401,23.0,42.0,542
安徽-滁州,103,20170402,18.0,21.5,970
安徽-滁州,103,20170403,26.0,26.0,69
安徽-滁州,103,20170404,25.0,26.0,629
安徽-滁州,103,20170405,24.0,24.0,215
安徽-滁州,103,20170406,23.0,23.0,207
安徽-滁州,103,20170407,27.0,28.0,402
安徽-滁州,103,20170408,25.0,26.0,871
安徽-滁州,103,20170411,18.0,22.0,2007
安徽-滁州,103,20170412,21.0,24.0,483
安徽-滁州,103,20170413,32.0,32.0,206
安徽-滁州,103,20170415,30.0,33.0,815
安徽-滁州,103,20170417,26.0,31.0,1207
安徽-滁州,103,20170418,29.0,33.0,366
安徽-滁州,103,20170420,27.0,30.0,956
安徽-滁州,103,20170421,26.0,27.0,498
安徽-滁州,103,20170422,27.0,29.0,677
安徽-滁州,103,20170423,30.0,34.0,996
安徽-滁州,103,20170424,26.0,28.0,305
安徽-滁州,103,20170425,25.0,32.0,684
安徽-滁州,103,20170426,23.0,24.0,221
安徽-滁州,103,20170427,24.0,28.0,427
安徽-滁州,103,20170428,25.0,36.0,913
安徽-滁州,103,20170429,28.0,32.0,1493
安徽-滁州,103,20170430,23.0,29.0,1432
安徽-滁州,103,20170501,23.0,35.0,1200
安徽-滁州,103,20170502,26.0,27.0,780
安徽-滁州,103,20170503,26.0,29.0,757
安徽-滁州,103,20170504,24.0,24.0,522
安徽-滁州,103,20170505,31.0,32.0,705
安徽-滁州,103,20170506,28.0,32.0,1316
安徽-滁州,103,20170507,33.0,34.0,757
安徽-滁州,103,20170508,24.0,25.0,921
安徽-滁州,103,20170509,23.0,31.0,987
安徽-滁州,103,20170510,25.0,31.0,911
安徽-滁州,103,20170512,29.0,30.0,480
安徽-滁州,103,20170513,35.0,36.0,215
安徽-滁州,103,20170514,31.0,32.0,228
安徽-滁州,103,20170515,27.0,29.0,1136
安徽-滁州,103,20170516,23.0,30.0,370
安徽-滁州,103,20170517,27.0,33.0,497
安徽-滁州,103,20170518,31.0,35.0,655
安徽-滁州,103,20170519,29.0,36.0,925
安徽-滁州,103,20170520,28.0,36.0,1209
安徽-滁州,103,20170521,28.0,31.0,758
安徽-滁州,103,20170522,30.0,32.0,616
安徽-滁州,103,20170523,28.0,29.0,696
安徽-滁州,103,20170524,26.0,32.0,1531
安徽-滁州,103,20170525,23.0,28.0,707
安徽-滁州,103,20170526,27.0,31.0,939
安徽-滁州,103,20170527,25.0,34.0,1412
安徽-滁州,103,20170528,23.0,33.0,2314
安徽-滁州,103,20170529,23.0,33.0,1605
安徽-滁州,103,20170530,23.0,33.0,4136
安徽-滁州,103,20170531,20.0,40.0,525
安徽-滁州,103,20170601,29.0,32.0,285
安徽-滁州,103,20170602,33.0,34.0,84
安徽-滁州,103,20170603,34.0,36.0,336
安徽-滁州,103,20170604,29.0,31.0,1191
安徽-滁州,103,20170605,23.0,25.0,731
安徽-滁州,103,20170606,24.0,27.0,376
安徽-滁州,103,20170607,26.0,31.0,429
安徽-滁州,103,20170608,21.0,34.0,1198
安徽-滁州,103,20170609,20.0,23.0,1269
安徽-滁州,103,20170610,28.0,29.0,1096
安徽-滁州,103,20170612,28.0,28.0,277
安徽-滁州,103,20170613,27.0,32.0,1165
安徽-滁州,103,20170614,31.0,35.0,1065
安徽-滁州,103,20170615,33.0,35.0,1600
安徽-滁州,103,20170616,29.0,35.0,1024
安徽-滁州,103,20170617,23.0,34.0,990
安徽-滁州,103,20170618,29.0,33.0,652
安徽-滁州,103,20170619,29.0,33.0,1136
安徽-滁州,103,20170620,31.0,32.0,237
安徽-滁州,103,20170622,26.0,34.0,1742
安徽-滁州,103,20170623,30.0,33.0,331
安徽-滁州,103,20170624,31.0,34.0,1184
安徽-滁州,103,20170625,33.0,33.0,82
安徽-滁州,103,20170626,32.0,33.0,1237
安徽-滁州,103,20170627,22.0,33.0,1167
安徽-滁州,103,20170628,31.0,32.0,542
安徽-滁州,103,20170629,29.0,30.0,641
安徽-滁州,103,20170630,32.0,33.0,953
安徽-芜湖,104,20150807,33.0,33.0,353
安徽-芜湖,104,20160201,17.0,18.0,185
安徽-芜湖,104,20160202,18.0,18.0,180
安徽-芜湖,104,20160203,21.0,22.0,385
安徽-芜湖,104,20160204,10.0,10.0,143
安徽-芜湖,104,20160205,9.0,18.0,1163
安徽-芜湖,104,20160206,7.0,18.0,2051
安徽-芜湖,104,20160207,4.0,14.0,2328
安徽-芜湖,104,20160209,8.0,14.0,781
安徽-芜湖,104,20160210,12.0,24.0,1921
安徽-芜湖,104,20160211,18.0,20.0,1440
安徽-芜湖,104,20160212,18.0,22.0,1577
安徽-芜湖,104,20160213,17.0,18.0,3085
安徽-芜湖,104,20160214,11.0,15.0,1258
安徽-芜湖,104,20160215,4.0,13.0,836
安徽-芜湖,104,20160216,4.0,8.0,501
安徽-芜湖,104,20160217,5.0,8.0,520
安徽-芜湖,104,20160218,10.0,13.0,605
安徽-芜湖,104,20160220,18.0,19.0,284
安徽-芜湖,104,20160223,19.0,19.0,99
安徽-芜湖,104,20160302,21.0,21.0,167
安徽-芜湖,104,20160304,29.0,29.0,125
安徽-芜湖,104,20160310,14.0,14.0,1
安徽-芜湖,104,20160322,23.0,23.0,193
安徽-芜湖,104,20160324,19.0,21.0,509
安徽-芜湖,104,20160325,18.0,22.0,911
安徽-芜湖,104,20160326,19.0,23.0,848
安徽-芜湖,104,20160329,24.0,26.0,888
安徽-芜湖,104,20160401,32.0,32.0,93
安徽-芜湖,104,20160402,24.0,24.0,352
安徽-芜湖,104,20160403,20.0,21.0,982
安徽-芜湖,104,20160406,21.0,21.0,241
安徽-芜湖,104,20160502,26.0,32.0,705
安徽-芜湖,104,20160514,26.0,27.0,97
安徽-芜湖,104,20160609,35.0,35.0,109
安徽-芜湖,104,20160611,35.0,35.0,102
安徽-芜湖,104,20160624,28.0,28.0,145
安徽-芜湖,104,20160625,24.0,24.0,458
安徽-芜湖,104,20160703,29.0,29.0,577
安徽-芜湖,104,20160718,20.0,21.0,115
安徽-芜湖,104,20160721,20.0,22.0,246
安徽-芜湖,104,20160722,29.0,35.0,1811
安徽-芜湖,104,20160723,22.0,32.0,1459
安徽-芜湖,104,20160830,35.0,36.0,257
安徽-芜湖,104,20160907,30.0,31.0,201
安徽-芜湖,104,20160908,29.0,29.0,100
安徽-芜湖,104,20160909,35.0,36.0,113
安徽-芜湖,104,20160925,30.0,30.0,3
安徽-芜湖,104,20160930,29.0,30.0,373
安徽-芜湖,104,20161001,28.0,31.0,2082
安徽-芜湖,104,20161002,24.0,30.0,1349
安徽-芜湖,104,20161003,22.0,30.0,935
安徽-芜湖,104,20161004,21.0,26.0,1105
安徽-芜湖,104,20161005,24.0,27.0,933
安徽-芜湖,104,20161006,25.0,27.0,831
